,Elambda,mu.1,Q.1,c.1,R1,R2,R3
105753,122.0,267.0,200.0,264.1333333333333,1,0,0
105754,122.0,267.0,205.0,267.93333333333334,1,0,0
105755,122.0,267.0,210.0,261.06666666666666,1,0,0
105756,122.0,267.0,215.0,267.76666666666665,1,0,0
105757,122.0,267.0,220.0,266.8666666666667,1,0,0
105758,122.0,267.0,225.0,268.96666666666664,1,0,0
105759,122.0,267.0,230.0,266.26666666666665,1,0,0
105760,122.0,267.0,235.0,269.3666666666667,1,0,0
105761,122.0,267.0,240.0,261.46666666666664,1,0,0
105762,122.0,267.0,245.0,264.3333333333333,1,0,0
105763,122.0,267.0,250.0,267.0,1,0,0
105764,122.0,267.0,255.0,271.0,1,0,0
105765,122.0,267.0,260.0,268.3,1,0,0
105766,122.0,267.0,265.0,266.8333333333333,1,0,0
105767,122.0,267.0,270.0,265.76666666666665,1,0,0
105768,122.0,267.0,275.0,272.4,1,0,0
105769,122.0,267.0,280.0,267.3333333333333,1,0,0
105770,122.0,267.0,285.0,267.9,1,0,0
105771,122.0,267.0,290.0,264.3,1,0,0
105772,122.0,267.0,295.0,265.1,1,0,0
105773,122.0,267.0,300.0,266.96666666666664,1,0,0
109983,127.0,267.0,0.0,122.3,0,0,1
109984,127.0,267.0,5.0,132.93333333333334,0,0,1
109985,127.0,267.0,10.0,133.33333333333334,0,0,1
109986,127.0,267.0,15.0,140.1,0,0,1
109987,127.0,267.0,20.0,143.06666666666666,0,0,1
109988,127.0,267.0,25.0,150.4,0,0,1
109989,127.0,267.0,30.0,157.8,0,0,1
109990,127.0,267.0,35.0,160.46666666666667,0,0,1
109991,127.0,267.0,40.0,168.5,0,0,1
109992,127.0,267.0,45.0,171.06666666666666,0,0,1
109993,127.0,267.0,50.0,176.63333333333333,0,0,1
109994,127.0,267.0,55.0,183.06666666666666,0,0,1
109995,127.0,267.0,60.0,185.16666666666666,0,0,1
109996,127.0,267.0,65.0,193.0,0,0,1
109997,127.0,267.0,70.0,199.26666666666668,0,0,1
109998,127.0,267.0,75.0,199.8,0,0,1
109999,127.0,267.0,80.0,204.06666666666666,0,0,1
110000,127.0,267.0,85.0,211.5,0,0,1
110001,127.0,267.0,90.0,216.16666666666666,0,0,1
110002,127.0,267.0,95.0,220.7,0,0,1
110003,127.0,267.0,100.0,225.36666666666667,0,0,1
110004,127.0,267.0,105.0,231.56666666666666,0,0,1
110005,127.0,267.0,110.0,236.43333333333334,0,0,1
110006,127.0,267.0,115.0,239.96666666666667,0,0,1
110007,127.0,267.0,120.0,244.26666666666668,0,0,1
110008,127.0,267.0,125.0,249.63333333333333,0,1,0
110009,127.0,267.0,130.0,249.6,0,1,0
110010,127.0,267.0,135.0,256.3,0,1,0
110011,127.0,267.0,140.0,260.96666666666664,0,1,0
110012,127.0,267.0,145.0,261.9,0,1,0
110013,127.0,267.0,150.0,262.8,0,1,0
110014,127.0,267.0,155.0,266.6,0,1,0
110015,127.0,267.0,160.0,268.96666666666664,1,0,0
110016,127.0,267.0,165.0,269.56666666666666,1,0,0
110017,127.0,267.0,170.0,260.76666666666665,1,0,0
110018,127.0,267.0,175.0,265.73333333333335,1,0,0
110019,127.0,267.0,180.0,270.1666666666667,1,0,0
110020,127.0,267.0,185.0,268.4,1,0,0
110021,127.0,267.0,190.0,267.6666666666667,1,0,0
110022,127.0,267.0,195.0,265.43333333333334,1,0,0
110023,127.0,267.0,200.0,267.53333333333336,1,0,0
110024,127.0,267.0,205.0,273.2,1,0,0
110025,127.0,267.0,210.0,268.6333333333333,1,0,0
110026,127.0,267.0,215.0,272.56666666666666,1,0,0
110027,127.0,267.0,220.0,268.1666666666667,1,0,0
110028,127.0,267.0,225.0,269.0,1,0,0
110029,127.0,267.0,230.0,268.8666666666667,1,0,0
110030,127.0,267.0,235.0,264.96666666666664,1,0,0
110031,127.0,267.0,240.0,266.93333333333334,1,0,0
110032,127.0,267.0,245.0,265.6333333333333,1,0,0
110033,127.0,267.0,250.0,265.7,1,0,0
110034,127.0,267.0,255.0,267.1333333333333,1,0,0
110035,127.0,267.0,260.0,270.6,1,0,0
110036,127.0,267.0,265.0,266.6,1,0,0
110037,127.0,267.0,270.0,265.0,1,0,0
110038,127.0,267.0,275.0,263.8333333333333,1,0,0
110039,127.0,267.0,280.0,267.06666666666666,1,0,0
110040,127.0,267.0,285.0,264.3666666666667,1,0,0
110041,127.0,267.0,290.0,268.5,1,0,0
110042,127.0,267.0,295.0,265.26666666666665,1,0,0
110043,127.0,267.0,300.0,272.23333333333335,1,0,0
114253,132.0,267.0,0.0,131.16666666666666,0,0,1
114254,132.0,267.0,5.0,134.6,0,0,1
114255,132.0,267.0,10.0,144.93333333333334,0,0,1
114256,132.0,267.0,15.0,145.4,0,0,1
114257,132.0,267.0,20.0,149.8,0,0,1
114258,132.0,267.0,25.0,158.26666666666668,0,0,1
114259,132.0,267.0,30.0,161.16666666666666,0,0,1
114260,132.0,267.0,35.0,172.0,0,0,1
114261,132.0,267.0,40.0,168.2,0,0,1
114262,132.0,267.0,45.0,176.5,0,0,1
114263,132.0,267.0,50.0,179.2,0,0,1
114264,132.0,267.0,55.0,186.16666666666666,0,0,1
114265,132.0,267.0,60.0,191.4,0,0,1
114266,132.0,267.0,65.0,196.96666666666667,0,0,1
114267,132.0,267.0,70.0,198.9,0,0,1
114268,132.0,267.0,75.0,206.4,0,0,1
114269,132.0,267.0,80.0,211.63333333333333,0,0,1
114270,132.0,267.0,85.0,215.7,0,0,1
114271,132.0,267.0,90.0,222.56666666666666,0,0,1
114272,132.0,267.0,95.0,225.7,0,0,1
114273,132.0,267.0,100.0,231.6,0,0,1
114274,132.0,267.0,105.0,232.26666666666668,0,0,1
114275,132.0,267.0,110.0,241.5,0,0,1
114276,132.0,267.0,115.0,245.03333333333333,0,0,1
114277,132.0,267.0,120.0,250.16666666666666,0,1,0
114278,132.0,267.0,125.0,257.06666666666666,0,1,0
114279,132.0,267.0,130.0,258.6333333333333,0,1,0
114280,132.0,267.0,135.0,259.6666666666667,0,1,0
114281,132.0,267.0,140.0,265.7,0,1,0
114282,132.0,267.0,145.0,263.6,0,1,0
114283,132.0,267.0,150.0,268.53333333333336,0,1,0
114284,132.0,267.0,155.0,264.3333333333333,1,0,0
114285,132.0,267.0,160.0,272.0,1,0,0
114286,132.0,267.0,165.0,267.5,1,0,0
114287,132.0,267.0,170.0,265.23333333333335,1,0,0
114288,132.0,267.0,175.0,266.23333333333335,1,0,0
114289,132.0,267.0,180.0,262.6,1,0,0
114290,132.0,267.0,185.0,269.6,1,0,0
114291,132.0,267.0,190.0,268.03333333333336,1,0,0
114292,132.0,267.0,195.0,262.8333333333333,1,0,0
114293,132.0,267.0,200.0,264.6333333333333,1,0,0
114294,132.0,267.0,205.0,264.3,1,0,0
114295,132.0,267.0,210.0,268.0,1,0,0
114296,132.0,267.0,215.0,263.76666666666665,1,0,0
114297,132.0,267.0,220.0,268.76666666666665,1,0,0
114298,132.0,267.0,225.0,262.8333333333333,1,0,0
114299,132.0,267.0,230.0,271.46666666666664,1,0,0
114300,132.0,267.0,235.0,267.2,1,0,0
114301,132.0,267.0,240.0,264.5,1,0,0
114302,132.0,267.0,245.0,264.93333333333334,1,0,0
114303,132.0,267.0,250.0,267.96666666666664,1,0,0
114304,132.0,267.0,255.0,271.1,1,0,0
114305,132.0,267.0,260.0,268.1666666666667,1,0,0
114306,132.0,267.0,265.0,266.0,1,0,0
114307,132.0,267.0,270.0,266.26666666666665,1,0,0
114308,132.0,267.0,275.0,266.43333333333334,1,0,0
114309,132.0,267.0,280.0,268.3666666666667,1,0,0
114310,132.0,267.0,285.0,264.8,1,0,0
114311,132.0,267.0,290.0,266.9,1,0,0
114312,132.0,267.0,295.0,267.3666666666667,1,0,0
114313,132.0,267.0,300.0,267.46666666666664,1,0,0
118523,137.0,267.0,0.0,135.66666666666666,0,0,1
118524,137.0,267.0,5.0,136.8,0,0,1
118525,137.0,267.0,10.0,148.66666666666666,0,0,1
118526,137.0,267.0,15.0,151.53333333333333,0,0,1
118527,137.0,267.0,20.0,155.3,0,0,1
118528,137.0,267.0,25.0,158.03333333333333,0,0,1
118529,137.0,267.0,30.0,170.13333333333333,0,0,1
118530,137.0,267.0,35.0,171.26666666666668,0,0,1
118531,137.0,267.0,40.0,176.43333333333334,0,0,1
118532,137.0,267.0,45.0,183.66666666666666,0,0,1
118533,137.0,267.0,50.0,184.73333333333332,0,0,1
118534,137.0,267.0,55.0,193.26666666666668,0,0,1
118535,137.0,267.0,60.0,195.23333333333332,0,0,1
118536,137.0,267.0,65.0,201.43333333333334,0,0,1
118537,137.0,267.0,70.0,206.26666666666668,0,0,1
118538,137.0,267.0,75.0,211.96666666666667,0,0,1
118539,137.0,267.0,80.0,213.53333333333333,0,0,1
118540,137.0,267.0,85.0,222.63333333333333,0,0,1
118541,137.0,267.0,90.0,225.0,0,0,1
118542,137.0,267.0,95.0,231.03333333333333,0,0,1
118543,137.0,267.0,100.0,236.4,0,0,1
118544,137.0,267.0,105.0,242.13333333333333,0,0,1
118545,137.0,267.0,110.0,245.96666666666667,0,0,1
118546,137.0,267.0,115.0,248.66666666666666,0,1,0
118547,137.0,267.0,120.0,252.4,0,1,0
118548,137.0,267.0,125.0,258.43333333333334,0,1,0
118549,137.0,267.0,130.0,260.8666666666667,0,1,0
118550,137.0,267.0,135.0,258.46666666666664,0,1,0
118551,137.0,267.0,140.0,260.76666666666665,0,1,0
118552,137.0,267.0,145.0,260.76666666666665,0,1,0
118553,137.0,267.0,150.0,263.9,1,0,0
118554,137.0,267.0,155.0,268.6333333333333,1,0,0
118555,137.0,267.0,160.0,266.8666666666667,1,0,0
118556,137.0,267.0,165.0,267.1,1,0,0
118557,137.0,267.0,170.0,263.06666666666666,1,0,0
118558,137.0,267.0,175.0,266.6666666666667,1,0,0
118559,137.0,267.0,180.0,260.3333333333333,1,0,0
118560,137.0,267.0,185.0,268.26666666666665,1,0,0
118561,137.0,267.0,190.0,264.8666666666667,1,0,0
118562,137.0,267.0,195.0,263.06666666666666,1,0,0
118563,137.0,267.0,200.0,274.6,1,0,0
118564,137.0,267.0,205.0,270.46666666666664,1,0,0
118565,137.0,267.0,210.0,264.9,1,0,0
118566,137.0,267.0,215.0,268.9,1,0,0
118567,137.0,267.0,220.0,270.06666666666666,1,0,0
118568,137.0,267.0,225.0,266.93333333333334,1,0,0
118569,137.0,267.0,230.0,270.6333333333333,1,0,0
118570,137.0,267.0,235.0,268.5,1,0,0
118571,137.0,267.0,240.0,265.73333333333335,1,0,0
118572,137.0,267.0,245.0,265.5,1,0,0
118573,137.0,267.0,250.0,265.06666666666666,1,0,0
118574,137.0,267.0,255.0,266.9,1,0,0
118575,137.0,267.0,260.0,264.96666666666664,1,0,0
118576,137.0,267.0,265.0,264.4,1,0,0
118577,137.0,267.0,270.0,267.6333333333333,1,0,0
118578,137.0,267.0,275.0,264.2,1,0,0
118579,137.0,267.0,280.0,266.53333333333336,1,0,0
118580,137.0,267.0,285.0,263.26666666666665,1,0,0
118581,137.0,267.0,290.0,263.26666666666665,1,0,0
118582,137.0,267.0,295.0,267.3333333333333,1,0,0
118583,137.0,267.0,300.0,262.1,1,0,0
122793,142.0,267.0,0.0,143.76666666666668,0,0,1
122794,142.0,267.0,5.0,145.36666666666667,0,0,1
122795,142.0,267.0,10.0,149.5,0,0,1
122796,142.0,267.0,15.0,159.36666666666667,0,0,1
122797,142.0,267.0,20.0,160.03333333333333,0,0,1
122798,142.0,267.0,25.0,168.5,0,0,1
122799,142.0,267.0,30.0,171.83333333333334,0,0,1
122800,142.0,267.0,35.0,175.26666666666668,0,0,1
122801,142.0,267.0,40.0,180.93333333333334,0,0,1
122802,142.0,267.0,45.0,185.7,0,0,1
122803,142.0,267.0,50.0,185.96666666666667,0,0,1
122804,142.0,267.0,55.0,198.23333333333332,0,0,1
122805,142.0,267.0,60.0,198.6,0,0,1
122806,142.0,267.0,65.0,205.43333333333334,0,0,1
122807,142.0,267.0,70.0,209.86666666666667,0,0,1
122808,142.0,267.0,75.0,216.26666666666668,0,0,1
122809,142.0,267.0,80.0,218.93333333333334,0,0,1
122810,142.0,267.0,85.0,225.16666666666666,0,0,1
122811,142.0,267.0,90.0,234.26666666666668,0,0,1
122812,142.0,267.0,95.0,239.46666666666667,0,0,1
122813,142.0,267.0,100.0,237.1,0,0,1
122814,142.0,267.0,105.0,245.73333333333332,0,0,1
122815,142.0,267.0,110.0,252.03333333333333,0,1,0
122816,142.0,267.0,115.0,250.4,0,1,0
122817,142.0,267.0,120.0,254.5,0,1,0
122818,142.0,267.0,125.0,259.6,0,1,0
122819,142.0,267.0,130.0,263.73333333333335,0,1,0
122820,142.0,267.0,135.0,264.7,0,1,0
122821,142.0,267.0,140.0,267.96666666666664,0,1,0
122822,142.0,267.0,145.0,264.93333333333334,1,0,0
122823,142.0,267.0,150.0,267.8333333333333,1,0,0
122824,142.0,267.0,155.0,268.6333333333333,1,0,0
122825,142.0,267.0,160.0,266.1666666666667,1,0,0
122826,142.0,267.0,165.0,264.53333333333336,1,0,0
122827,142.0,267.0,170.0,265.03333333333336,1,0,0
122828,142.0,267.0,175.0,266.1333333333333,1,0,0
122829,142.0,267.0,180.0,268.3333333333333,1,0,0
122830,142.0,267.0,185.0,265.4,1,0,0
122831,142.0,267.0,190.0,269.73333333333335,1,0,0
122832,142.0,267.0,195.0,262.26666666666665,1,0,0
122833,142.0,267.0,200.0,260.23333333333335,1,0,0
122834,142.0,267.0,205.0,265.43333333333334,1,0,0
122835,142.0,267.0,210.0,268.8666666666667,1,0,0
122836,142.0,267.0,215.0,265.03333333333336,1,0,0
122837,142.0,267.0,220.0,268.7,1,0,0
122838,142.0,267.0,225.0,271.7,1,0,0
122839,142.0,267.0,230.0,266.76666666666665,1,0,0
122840,142.0,267.0,235.0,267.03333333333336,1,0,0
122841,142.0,267.0,240.0,265.5,1,0,0
122842,142.0,267.0,245.0,273.8666666666667,1,0,0
122843,142.0,267.0,250.0,273.3,1,0,0
122844,142.0,267.0,255.0,266.5,1,0,0
122845,142.0,267.0,260.0,271.1333333333333,1,0,0
122846,142.0,267.0,265.0,265.1,1,0,0
122847,142.0,267.0,270.0,268.96666666666664,1,0,0
122848,142.0,267.0,275.0,266.6333333333333,1,0,0
122849,142.0,267.0,280.0,263.3,1,0,0
122850,142.0,267.0,285.0,261.1,1,0,0
122851,142.0,267.0,290.0,262.96666666666664,1,0,0
122852,142.0,267.0,295.0,270.7,1,0,0
122853,142.0,267.0,300.0,265.4,1,0,0
127063,147.0,267.0,0.0,146.83333333333334,0,0,1
127064,147.0,267.0,5.0,153.03333333333333,0,0,1
127065,147.0,267.0,10.0,154.76666666666668,0,0,1
127066,147.0,267.0,15.0,160.86666666666667,0,0,1
127067,147.0,267.0,20.0,166.1,0,0,1
127068,147.0,267.0,25.0,174.46666666666667,0,0,1
127069,147.0,267.0,30.0,172.86666666666667,0,0,1
127070,147.0,267.0,35.0,178.93333333333334,0,0,1
127071,147.0,267.0,40.0,187.3,0,0,1
127072,147.0,267.0,45.0,191.96666666666667,0,0,1
127073,147.0,267.0,50.0,195.76666666666668,0,0,1
127074,147.0,267.0,55.0,199.76666666666668,0,0,1
127075,147.0,267.0,60.0,204.16666666666666,0,0,1
127076,147.0,267.0,65.0,206.2,0,0,1
127077,147.0,267.0,70.0,215.76666666666668,0,0,1
127078,147.0,267.0,75.0,220.86666666666667,0,0,1
127079,147.0,267.0,80.0,219.93333333333334,0,0,1
127080,147.0,267.0,85.0,227.86666666666667,0,0,1
127081,147.0,267.0,90.0,234.43333333333334,0,0,1
127082,147.0,267.0,95.0,243.33333333333334,0,0,1
127083,147.0,267.0,100.0,246.33333333333334,0,0,1
127084,147.0,267.0,105.0,250.33333333333334,0,1,0
127085,147.0,267.0,110.0,251.23333333333332,0,1,0
127086,147.0,267.0,115.0,252.53333333333333,0,1,0
127087,147.0,267.0,120.0,257.0,0,1,0
127088,147.0,267.0,125.0,258.8666666666667,0,1,0
127089,147.0,267.0,130.0,261.53333333333336,0,1,0
127090,147.0,267.0,135.0,265.93333333333334,0,1,0
127091,147.0,267.0,140.0,264.46666666666664,1,0,0
127092,147.0,267.0,145.0,273.8333333333333,1,0,0
127093,147.0,267.0,150.0,263.23333333333335,1,0,0
127094,147.0,267.0,155.0,268.6666666666667,1,0,0
127095,147.0,267.0,160.0,259.2,1,0,0
127096,147.0,267.0,165.0,272.43333333333334,1,0,0
127097,147.0,267.0,170.0,271.03333333333336,1,0,0
127098,147.0,267.0,175.0,266.96666666666664,1,0,0
127099,147.0,267.0,180.0,264.76666666666665,1,0,0
127100,147.0,267.0,185.0,264.3,1,0,0
127101,147.0,267.0,190.0,268.53333333333336,1,0,0
127102,147.0,267.0,195.0,264.2,1,0,0
127103,147.0,267.0,200.0,261.93333333333334,1,0,0
127104,147.0,267.0,205.0,268.53333333333336,1,0,0
127105,147.0,267.0,210.0,271.06666666666666,1,0,0
127106,147.0,267.0,215.0,267.56666666666666,1,0,0
127107,147.0,267.0,220.0,269.03333333333336,1,0,0
127108,147.0,267.0,225.0,264.1333333333333,1,0,0
127109,147.0,267.0,230.0,267.8333333333333,1,0,0
127110,147.0,267.0,235.0,265.06666666666666,1,0,0
127111,147.0,267.0,240.0,264.26666666666665,1,0,0
127112,147.0,267.0,245.0,263.73333333333335,1,0,0
127113,147.0,267.0,250.0,268.2,1,0,0
127114,147.0,267.0,255.0,268.6666666666667,1,0,0
127115,147.0,267.0,260.0,268.56666666666666,1,0,0
127116,147.0,267.0,265.0,262.3666666666667,1,0,0
127117,147.0,267.0,270.0,267.2,1,0,0
127118,147.0,267.0,275.0,265.8666666666667,1,0,0
127119,147.0,267.0,280.0,264.46666666666664,1,0,0
127120,147.0,267.0,285.0,266.26666666666665,1,0,0
127121,147.0,267.0,290.0,269.3,1,0,0
127122,147.0,267.0,295.0,266.9,1,0,0
127123,147.0,267.0,300.0,268.03333333333336,1,0,0
131333,152.0,267.0,0.0,149.36666666666667,0,0,1
131334,152.0,267.0,5.0,157.03333333333333,0,0,1
131335,152.0,267.0,10.0,159.63333333333333,0,0,1
131336,152.0,267.0,15.0,161.73333333333332,0,0,1
131337,152.0,267.0,20.0,171.56666666666666,0,0,1
131338,152.0,267.0,25.0,177.63333333333333,0,0,1
131339,152.0,267.0,30.0,183.23333333333332,0,0,1
131340,152.0,267.0,35.0,186.26666666666668,0,0,1
131341,152.0,267.0,40.0,194.43333333333334,0,0,1
131342,152.0,267.0,45.0,196.16666666666666,0,0,1
131343,152.0,267.0,50.0,200.53333333333333,0,0,1
131344,152.0,267.0,55.0,203.16666666666666,0,0,1
131345,152.0,267.0,60.0,211.96666666666667,0,0,1
131346,152.0,267.0,65.0,212.8,0,0,1
131347,152.0,267.0,70.0,218.33333333333334,0,0,1
131348,152.0,267.0,75.0,225.16666666666666,0,0,1
131349,152.0,267.0,80.0,234.06666666666666,0,0,1
131350,152.0,267.0,85.0,233.3,0,0,1
131351,152.0,267.0,90.0,240.76666666666668,0,0,1
131352,152.0,267.0,95.0,240.9,0,0,1
131353,152.0,267.0,100.0,249.13333333333333,0,1,0
131354,152.0,267.0,105.0,253.4,0,1,0
131355,152.0,267.0,110.0,254.03333333333333,0,1,0
131356,152.0,267.0,115.0,256.4,0,1,0
131357,152.0,267.0,120.0,262.8,0,1,0
131358,152.0,267.0,125.0,263.3333333333333,0,1,0
131359,152.0,267.0,130.0,264.03333333333336,0,1,0
131360,152.0,267.0,135.0,266.6333333333333,1,0,0
131361,152.0,267.0,140.0,265.7,1,0,0
131362,152.0,267.0,145.0,269.56666666666666,1,0,0
131363,152.0,267.0,150.0,264.9,1,0,0
131364,152.0,267.0,155.0,265.3333333333333,1,0,0
131365,152.0,267.0,160.0,270.43333333333334,1,0,0
131366,152.0,267.0,165.0,266.6666666666667,1,0,0
131367,152.0,267.0,170.0,270.53333333333336,1,0,0
131368,152.0,267.0,175.0,265.1333333333333,1,0,0
131369,152.0,267.0,180.0,267.3,1,0,0
131370,152.0,267.0,185.0,265.6666666666667,1,0,0
131371,152.0,267.0,190.0,269.03333333333336,1,0,0
131372,152.0,267.0,195.0,271.3333333333333,1,0,0
131373,152.0,267.0,200.0,269.4,1,0,0
131374,152.0,267.0,205.0,267.6666666666667,1,0,0
131375,152.0,267.0,210.0,268.93333333333334,1,0,0
131376,152.0,267.0,215.0,270.0,1,0,0
131377,152.0,267.0,220.0,272.8666666666667,1,0,0
131378,152.0,267.0,225.0,266.1666666666667,1,0,0
131379,152.0,267.0,230.0,264.56666666666666,1,0,0
131380,152.0,267.0,235.0,270.1333333333333,1,0,0
131381,152.0,267.0,240.0,269.43333333333334,1,0,0
131382,152.0,267.0,245.0,262.43333333333334,1,0,0
131383,152.0,267.0,250.0,265.3333333333333,1,0,0
131384,152.0,267.0,255.0,263.7,1,0,0
131385,152.0,267.0,260.0,271.8333333333333,1,0,0
131386,152.0,267.0,265.0,265.6666666666667,1,0,0
131387,152.0,267.0,270.0,265.06666666666666,1,0,0
131388,152.0,267.0,275.0,272.1,1,0,0
131389,152.0,267.0,280.0,265.76666666666665,1,0,0
131390,152.0,267.0,285.0,270.0,1,0,0
131391,152.0,267.0,290.0,268.8333333333333,1,0,0
131392,152.0,267.0,295.0,268.5,1,0,0
131393,152.0,267.0,300.0,266.76666666666665,1,0,0
135603,157.0,267.0,0.0,153.46666666666667,0,0,1
135604,157.0,267.0,5.0,162.9,0,0,1
135605,157.0,267.0,10.0,170.1,0,0,1
135606,157.0,267.0,15.0,171.76666666666668,0,0,1
135607,157.0,267.0,20.0,176.16666666666666,0,0,1
135608,157.0,267.0,25.0,182.83333333333334,0,0,1
135609,157.0,267.0,30.0,187.0,0,0,1
135610,157.0,267.0,35.0,191.46666666666667,0,0,1
135611,157.0,267.0,40.0,194.36666666666667,0,0,1
135612,157.0,267.0,45.0,203.83333333333334,0,0,1
135613,157.0,267.0,50.0,204.8,0,0,1
135614,157.0,267.0,55.0,213.66666666666666,0,0,1
135615,157.0,267.0,60.0,217.93333333333334,0,0,1
135616,157.0,267.0,65.0,218.23333333333332,0,0,1
135617,157.0,267.0,70.0,225.76666666666668,0,0,1
135618,157.0,267.0,75.0,232.3,0,0,1
135619,157.0,267.0,80.0,231.9,0,0,1
135620,157.0,267.0,85.0,241.63333333333333,0,0,1
135621,157.0,267.0,90.0,248.23333333333332,0,0,1
135622,157.0,267.0,95.0,247.16666666666666,0,1,0
135623,157.0,267.0,100.0,252.13333333333333,0,1,0
135624,157.0,267.0,105.0,251.36666666666667,0,1,0
135625,157.0,267.0,110.0,260.23333333333335,0,1,0
135626,157.0,267.0,115.0,262.23333333333335,0,1,0
135627,157.0,267.0,120.0,259.1,0,1,0
135628,157.0,267.0,125.0,265.1333333333333,0,1,0
135629,157.0,267.0,130.0,267.93333333333334,1,0,0
135630,157.0,267.0,135.0,273.1666666666667,1,0,0
135631,157.0,267.0,140.0,267.3,1,0,0
135632,157.0,267.0,145.0,270.3666666666667,1,0,0
135633,157.0,267.0,150.0,270.56666666666666,1,0,0
135634,157.0,267.0,155.0,269.76666666666665,1,0,0
135635,157.0,267.0,160.0,264.43333333333334,1,0,0
135636,157.0,267.0,165.0,266.3666666666667,1,0,0
135637,157.0,267.0,170.0,270.9,1,0,0
135638,157.0,267.0,175.0,267.96666666666664,1,0,0
135639,157.0,267.0,180.0,265.6333333333333,1,0,0
135640,157.0,267.0,185.0,273.8333333333333,1,0,0
135641,157.0,267.0,190.0,268.1666666666667,1,0,0
135642,157.0,267.0,195.0,264.56666666666666,1,0,0
135643,157.0,267.0,200.0,272.2,1,0,0
135644,157.0,267.0,205.0,262.8,1,0,0
135645,157.0,267.0,210.0,270.93333333333334,1,0,0
135646,157.0,267.0,215.0,266.4,1,0,0
135647,157.0,267.0,220.0,262.96666666666664,1,0,0
135648,157.0,267.0,225.0,264.53333333333336,1,0,0
135649,157.0,267.0,230.0,262.03333333333336,1,0,0
135650,157.0,267.0,235.0,271.6666666666667,1,0,0
135651,157.0,267.0,240.0,264.53333333333336,1,0,0
135652,157.0,267.0,245.0,264.0,1,0,0
135653,157.0,267.0,250.0,269.4,1,0,0
135654,157.0,267.0,255.0,270.43333333333334,1,0,0
135655,157.0,267.0,260.0,267.1,1,0,0
135656,157.0,267.0,265.0,270.3,1,0,0
135657,157.0,267.0,270.0,267.6,1,0,0
135658,157.0,267.0,275.0,267.8666666666667,1,0,0
135659,157.0,267.0,280.0,267.73333333333335,1,0,0
135660,157.0,267.0,285.0,269.43333333333334,1,0,0
135661,157.0,267.0,290.0,267.8666666666667,1,0,0
135662,157.0,267.0,295.0,266.8,1,0,0
135663,157.0,267.0,300.0,266.3,1,0,0
139873,162.0,267.0,0.0,161.9,0,0,1
139874,162.0,267.0,5.0,166.43333333333334,0,0,1
139875,162.0,267.0,10.0,168.16666666666666,0,0,1
139876,162.0,267.0,15.0,175.0,0,0,1
139877,162.0,267.0,20.0,178.6,0,0,1
139878,162.0,267.0,25.0,182.73333333333332,0,0,1
139879,162.0,267.0,30.0,192.2,0,0,1
139880,162.0,267.0,35.0,196.2,0,0,1
139881,162.0,267.0,40.0,198.93333333333334,0,0,1
139882,162.0,267.0,45.0,207.83333333333334,0,0,1
139883,162.0,267.0,50.0,209.13333333333333,0,0,1
139884,162.0,267.0,55.0,213.66666666666666,0,0,1
139885,162.0,267.0,60.0,216.56666666666666,0,0,1
139886,162.0,267.0,65.0,226.56666666666666,0,0,1
139887,162.0,267.0,70.0,227.8,0,0,1
139888,162.0,267.0,75.0,234.5,0,0,1
139889,162.0,267.0,80.0,239.93333333333334,0,0,1
139890,162.0,267.0,85.0,245.56666666666666,0,0,1
139891,162.0,267.0,90.0,249.36666666666667,0,1,0
139892,162.0,267.0,95.0,254.43333333333334,0,1,0
139893,162.0,267.0,100.0,256.8666666666667,0,1,0
139894,162.0,267.0,105.0,255.36666666666667,0,1,0
139895,162.0,267.0,110.0,257.56666666666666,0,1,0
139896,162.0,267.0,115.0,270.1333333333333,0,1,0
139897,162.0,267.0,120.0,261.2,0,1,0
139898,162.0,267.0,125.0,264.23333333333335,1,0,0
139899,162.0,267.0,130.0,268.93333333333334,1,0,0
139900,162.0,267.0,135.0,259.46666666666664,1,0,0
139901,162.0,267.0,140.0,269.06666666666666,1,0,0
139902,162.0,267.0,145.0,266.5,1,0,0
139903,162.0,267.0,150.0,265.56666666666666,1,0,0
139904,162.0,267.0,155.0,262.73333333333335,1,0,0
139905,162.0,267.0,160.0,264.9,1,0,0
139906,162.0,267.0,165.0,268.6333333333333,1,0,0
139907,162.0,267.0,170.0,264.8,1,0,0
139908,162.0,267.0,175.0,263.3,1,0,0
139909,162.0,267.0,180.0,266.96666666666664,1,0,0
139910,162.0,267.0,185.0,262.56666666666666,1,0,0
139911,162.0,267.0,190.0,264.4,1,0,0
139912,162.0,267.0,195.0,267.56666666666666,1,0,0
139913,162.0,267.0,200.0,270.4,1,0,0
139914,162.0,267.0,205.0,264.1666666666667,1,0,0
139915,162.0,267.0,210.0,266.73333333333335,1,0,0
139916,162.0,267.0,215.0,268.93333333333334,1,0,0
139917,162.0,267.0,220.0,270.1,1,0,0
139918,162.0,267.0,225.0,263.8,1,0,0
139919,162.0,267.0,230.0,265.1666666666667,1,0,0
139920,162.0,267.0,235.0,268.53333333333336,1,0,0
139921,162.0,267.0,240.0,260.6333333333333,1,0,0
139922,162.0,267.0,245.0,268.93333333333334,1,0,0
139923,162.0,267.0,250.0,268.7,1,0,0
139924,162.0,267.0,255.0,268.9,1,0,0
139925,162.0,267.0,260.0,269.3333333333333,1,0,0
139926,162.0,267.0,265.0,268.46666666666664,1,0,0
139927,162.0,267.0,270.0,266.8666666666667,1,0,0
